,Close,High,Low,Open,Volume,MFI_10,ATR_10,STOCHk_10_3_3,RET,MOM,VOL,ATR_10_res,MFI_10_res,STOCHk_10_3_3_res,Investor_Sentiment_PC1
2024-10-28,2542.360107421875,2617.800048828125,2536.840087890625,2588.449951171875,1910800,29.749531575072425,86.46446534724147,36.03030524484644,-0.015836483139613278,-0.04103215270055005,0.0004140887109703711,27.18598602847048,-15.781227526105454,-14.10497186439678,-2.0863883520970696
2024-11-04,2561.14990234375,2593.14990234375,2540.47998046875,2549.0400390625,2147100,28.60706673565653,83.08501100001732,32.384401787776625,0.007390689803156603,-0.058522169639578125,0.0004249103732540635,25.58394163419814,-17.170383363343873,-19.390302301328035,-2.355889590576537
2024-11-11,2416.860107421875,2562.050048828125,2390.56005859375,2562.050048828125,3190500,26.585321649205824,91.92550892345308,21.90311450880118,-0.05633789525159505,-0.040997125633567055,0.0006696749942406639,11.142709063581961,-11.742481036407142,-18.703835028360132,-1.7080874876723897
2024-11-18,2501.239990234375,2511.22998046875,2437.530029296875,2440.31005859375,2258200,36.963265380765854,92.16994533579528,27.09382936622136,0.03491301898416865,-0.048713123480621956,0.0006395549330378105,8.366601062850421,-11.811520757114693,-29.734677237190386,-2.101562805030238
2024-11-25,2455.909912109375,2541.760009765625,2446.9599609375,2524.110107421875,2147600,30.2923378627043,92.43295568502823,23.1851568980446,-0.018123042291816382,-0.026035346865235676,0.0006414336432026893,6.808361243258105,-15.185793823303996,-27.087283779702762,-2.1801348524476025
2024-12-02,2428.159912109375,2500.669921875,2397.72998046875,2479.02001953125,2472300,20.124369282649937,93.48365425715043,24.678167706944425,-0.011299274400568549,-0.05113211593882672,0.0006316312153619005,15.264901408273857,-22.63964016028968,-23.150893148373267,-2.6572561653120754
2024-12-09,2494.4599609375,2500.320068359375,2360.179931640625,2392.3701171875,3050000,31.697184619903226,98.1493025033104,28.263332376479056,0.027304646822263523,-0.08418297594436519,0.0006648954795012472,22.5025208293726,-10.7678409500894,-21.572967668849813,-1.9778044635091572
2024-12-16,2404.14990234375,2515.6201171875,2389.860107421875,2511.080078125,2649700,30.68965874050785,100.91037322954186,26.10181298359052,-0.03620425262701288,-0.026660700687253125,0.0006981428723113498,11.504416867531788,-11.971183752657904,-20.24988942122654,-1.7914715676547326
2024-12-23,2404.77001953125,2452.85009765625,2388.330078125,2423.360107421875,1449100,22.88997346209221,97.27133785971267,27.34423830217132,0.0002579361573482597,-0.07344978646094202,0.0006741725234553719,20.112172635568612,-17.701870936847687,-18.960382182772094,-2.268066092307472
2024-12-30,2441.919921875,2454.669921875,2386.840087890625,2397.489990234375,1062200,28.359438320965424,94.32718747217892,21.65245606994662,0.015448422111895566,-0.07200203477106715,0.0007175212032577769,11.145892419816079,-13.954099641299365,-27.403873352429944,-2.19729667869173
2025-01-06,2515.780029296875,2535.8701171875,2446.820068359375,2453.300048828125,1855300,36.93239313897632,94.28948825621104,38.58873245992363,0.030246736086727344,-0.05248623383177353,0.0008319325855484309,-6.937746535691375,-9.069049324254259,-15.349036765889174,-1.0589493641712595
2025-01-13,2523.550048828125,2534.010009765625,2482.739990234375,2508.14990234375,2428600,47.520892152848646,89.98754138371493,59.81566060671931,0.003088513081734634,-0.006403014605432911,0.0008122035055727402,-19.82551160541371,-1.9743396555614012,3.860147701531055,0.40738094344504466
2025-01-20,2536.800048828125,2552.570068359375,2507.949951171875,2533.679931640625,2804900,61.11168779165275,85.45079896409344,79.84040031704293,0.00525053981241741,-0.01070519132685488,0.0008093274809846939,-23.06384885662203,11.948503524371922,24.10813397514488,2.165114245520831
2025-01-27,2517.3701171875,2537.97998046875,2496.949951171875,2534.330078125,454400,55.394054831816696,81.0087219973716,84.81176812071453,-0.0076592286607691795,0.05088324373715758,0.0004810838128856109,-11.409872499702828,-3.921624044044009,19.721718306110162,0.7587697555448516
2025-02-03,2521.919921875,2537.6298828125,2437.610107421875,2468.739990234375,2339100,54.83213609059099,82.90982733669694,85.85857560414367,0.0018073642236537957,0.008310996092219747,0.0003755725278235223,11.974852917245087,-0.379212424831465,24.64386188042795,0.735061549367331
2025-02-10,2591.050048828125,2600.570068359375,2499.179931640625,2510.639892578125,2489300,66.92134251198033,84.75785827490225,87.2707952354617,0.027411705801399178,0.028241402607689925,0.0003906419753074722,4.455729566230289,5.772026477550284,18.33479302078851,1.0164636734876362
2025-02-17,2654.580078125,2680.699951171875,2592.570068359375,2595.989990234375,2288100,65.97079546356002,85.24706268178701,90.4066564097195,0.024519028231665407,0.06695238280965765,0.0003900860663584506,-5.6197624379389595,-0.4451736996782927,16.148622842451175,0.726023660048801
2025-02-24,2532.780029296875,2648.06005859375,2531.239990234375,2636.1201171875,2436000,66.22867601600166,89.0563652026708,78.93810784928918,-0.04588298158033177,0.06416676421905954,0.00059908124087707,-15.274819864670363,10.732049592804024,19.910676509168567,1.7710639927662393
2025-03-03,2563.47998046875,2583.64990234375,2513.31005859375,2522.199951171875,2230300,63.4221885486266,87.18471305740373,66.96160290228333,0.012121049130507267,0.05448803526574064,0.00044540322037391907,-4.50746808215473,0.8261166398711524,-2.662367795110029,0.03176853747333095
2025-03-10,2566.360107421875,2600.070068359375,2505.909912109375,2555.39990234375,2025900,65.17192660485688,87.88225737666336,54.245770970802965,0.0011235223114940407,0.06635114823889965,0.0004444676971264376,-6.069502022275799,2.208452763073822,-15.113001968137112,-0.34954624910141535
2025-03-17,2643.1298828125,2650.719970703125,2587.52001953125,2588.320068359375,2557900,66.45608536992648,87.53001796712202,65.87299520077963,0.029913874973589216,0.052026248438498124,0.0004904376536097696,-9.483720587016691,2.3978492169298136,-6.3875322475233105,0.07726081054549863
2025-03-24,2557.97998046875,2654.6298828125,2549.260009765625,2636.429931640625,2236500,55.96385083625044,89.31400347509732,62.34178571237271,-0.03221555735775794,0.051693387325359996,0.0005603244352117761,-8.924817833281423,0.25247118957651793,2.3419127496516268,0.2801104505576145
2025-03-31,2465.419921875,2532.14990234375,2437.429931640625,2513.43994140625,2535800,43.95762756787532,92.43760801040008,48.52237656596653,-0.03618482525292799,0.016389316885867422,0.0006901912809349963,-8.285707666686179,-5.024089823346465,-4.411602941074371,-0.33795296355240484
2025-04-07,2432.719970703125,2445.06005859375,2284.719970703125,2359.25,2916200,39.77605393500671,101.26384232654758,32.79932527889563,-0.013263440796327353,-0.025046048179477975,0.0006952467612415229,9.64029013488927,-5.987230331415937,-18.1337457747198,-1.2909328344277395
2025-04-14,2483.419921875,2486.3701171875,2442.719970703125,2454.280029296875,2714800,50.037341159743626,96.50247274233033,33.02021614508467,0.020840849659001792,-0.03065026031503615,0.0007452816880352635,-1.5073982590090935,1.2893602743431885,-23.104264974381188,-0.815185601726833
2025-04-21,2546.300048828125,2553.330078125,2476.139892578125,2486.3798828125,2115200,49.1852250071833,94.57124402278478,51.20461128504613,0.02531997363766414,-0.011616774879688152,0.0008082328369129347,-15.371739892220091,-2.342325026487593,-8.172872216986214,-0.18314299345006993
2025-04-28,2559.7900390625,2571.409912109375,2540.570068359375,2551.22998046875,2074200,48.559112822549,88.1981039955063,63.53319142097565,0.005297879266264571,-0.01370850704342319,0.0007369634187688136,-12.36720699100205,-0.7934971373124924,7.704524343076045,0.49420777687570866
2025-05-05,2577.27001953125,2590.89990234375,2559.169921875,2577.0400390625,1504000,57.25931758616954,82.55129164283066,73.16903967447509,0.006828677431353736,-0.032929656008824026,0.0006759580239261169,-6.755977008850081,9.98533211970647,19.505909385255087,1.544922256234512
2025-05-12,2626.8701171875,2646.010009765625,2585.60009765625,2593.93994140625,1922000,66.72277920650234,81.1701615019851,81.98124587362359,0.01924520802258467,0.01978200300286148,0.0004948177352599649,-6.260806101432777,8.705794216040147,16.64303924165698,1.3394603091104802
