Date,Close,High,Low,Open,Volume,MFI_10,ATR_10,STOCHk_10_3_3,RET,MOM,VOL,ATR_10_res,MFI_10_res,STOCHk_10_3_3_res,Investor_Sentiment_PC1
2024-05-20,72905.8203125,75979.58348773058,72713.7101140481,75019.03249547102,99288237,61.733880249867504,3412.144041594218,41.8777968523679,-0.019379763502259784,0.06782990212256645,0.0018172919723964773,-1242.726055149542,6.74723120534059,-10.56871098117771,0.1789873766766079
2024-05-27,70600.484375,75115.07317176872,70600.484375,72329.47582908164,147359198,47.96588544630745,3522.388517111668,24.04373319575214,-0.03162073929925646,0.06209278021558895,0.0019115657449437196,-1250.5517871500942,-5.391348038498585,-26.041749706076587,-1.5203688945520228
2024-06-03,74250.578125,75499.2941866106,71272.87059346701,71464.98075679172,74171638,45.34809039333292,3660.0306465615613,20.44572623449319,0.05170068990762511,-0.060814335066421976,0.0013532278778071902,487.6942850393607,-4.02639690035992,-27.04992326527572,-1.6659978154655104
2024-06-10,76459.8359375,77324.33156995918,72137.35777520415,73097.90847793655,107507071,43.41068456498765,3812.7249613809086,26.399963392813977,0.029754082301968632,-0.05347327527240153,0.0012406212718153115,1014.083117624074,-5.6472388806556495,-19.738096501844954,-1.508578635768498
2024-06-17,76844.0625,79245.439453125,74922.9609375,76075.621875,96695948,43.849289112064106,3863.700316805318,48.736706750258975,0.00502520778116855,-0.053865084689142306,0.0011356987601952024,1485.601493005233,-3.9836958476419397,5.180774351676959,-0.2451997632814956
2024-06-24,78284.890625,78669.1109470859,76363.78901457055,76555.8991756135,73521576,55.165774237694855,3707.862478376321,68.23301371423317,0.018750025416732763,-0.03937246047120668,0.0011797105330984803,1043.0661998521964,5.299997953033866,21.577893918197397,1.3250199061965982
2024-07-01,84037.140625,84037.140625,78151.64627583238,78634.06384543628,126877856,67.49024724759312,3925.625665455452,85.29971301452838,0.07347841906753638,0.052256882886576816,0.0010486235567922354,664.1837686737576,5.346152083070159,21.491541171874204,1.3694452885876598
2024-07-08,81432.09375,85677.36877962085,81142.64317979859,84809.01706901658,114207851,69.4535844479495,3986.5356588921336,86.91046677543203,-0.030998756688123574,0.1373331914746646,0.0011721952364266276,567.1315932971697,6.5757101040677455,25.91298774860749,1.6891514478409637
2024-07-15,81432.09375,84905.50059241707,80853.19260959716,81721.54432020143,102837170,59.66405279373132,3993.1128912849113,81.2283275700306,0.0,0.09460045587493637,0.001179860844586169,619.5225427669034,-1.2432749975742468,21.521585026721453,0.8533584031032633
2024-07-22,78055.15625,81914.49648485785,77283.28820302842,81432.07895550062,86525177,58.33483968692556,4056.9224303393635,64.37645392234967,-0.041469368457691114,0.07398198561617841,0.0013810666193716642,582.0644427803609,2.6374301861893272,12.43650901301482,0.7328399296053569
2024-07-29,76800.8671875,83072.29478446922,76704.38368600816,78730.53721733668,93411708,58.3112499575462,4288.021297151533,54.13732131331497,-0.01606926592373581,0.0552397965277005,0.0013508975528663827,839.8631241484932,2.614644559930106,1.293084567389208,0.16957553976598097
2024-08-05,72073.1875,74195.82488286479,67731.42921686747,74002.8578480589,179417395,56.76726136120953,4766.162964499633,38.254337930697034,-0.06155763418605609,0.058550294106224476,0.0017061405019430098,714.671737786769,4.895547879537951,-8.59951607435817,-0.10595415406909799
2024-08-12,77379.7734375,77379.7734375,72169.66400405238,72555.5980361596,55863166,56.104643706287256,4820.20526179967,39.694005912753134,0.07362774037848685,0.02861339921942485,0.0020533104697756425,-773.3846108364733,-0.3371689478937441,-18.332113034622388,-0.8085667563640376
2024-08-19,74967.6875,77283.29174710425,74774.72047940799,77283.29174710425,50205406,53.64029487477729,4598.690031428904,39.42648737276236,-0.031172047039505157,0.05054044969028659,0.0019748032205195764,-261.57731301326294,1.532623959860537,-9.202375312279663,-0.2858586349019352
2024-08-26,71687.234375,75450.09055349932,70915.36644094886,75353.60706174294,69823596,45.31513373677854,4592.29343954106,38.709606313307106,-0.043758227503015834,-0.010385679651187196,0.002054510675116184,-6.2882159914770455,-0.15680753739263764,-1.2925587512385874,-0.07327945072780771
2024-09-02,66477.140625,72073.18439314223,65608.78900580552,71880.21736665457,101031606,37.02725926464629,4779.503634320626,22.230785689713187,-0.07267812457020872,-0.05916911493537158,0.002448813365774989,-303.06496920161953,-0.7734287802477979,-7.658830712401542,-0.3903667169867068
2024-09-09,62135.37890625,65801.75219574923,61942.4118910132,64547.466596710015,150653622,23.475413542163892,4755.0261442872425,9.060942270401561,-0.06531210094071338,-0.15059726492231307,0.002574468076099058,-118.95413209838534,-6.0026151249840325,-10.90355993270041,-0.9816532986168625
2024-09-16,60784.609375,62424.828993055555,60012.741319444445,61749.444444444445,82148769,11.462741428172961,4520.73229721963,2.746900724102639,-0.021739137268126152,-0.28938778493056283,0.0016256092104265346,2564.8721907468957,-11.45659923782516,-9.431573608480035,-1.6621359831463942
2024-09-23,61942.41015625,63100.21221524533,60012.74005792446,60109.223562840736,150151359,24.417533142714888,4377.406283229754,4.093994315586947,0.01904759762635222,-0.2801281655105654,0.0018261334598853626,1606.8658932140415,-1.210972457311577,-13.23691397890272,-0.9170723572145097
2024-09-30,58797.06640625,62386.98630234117,58117.89237185437,62289.96144028465,85415277,25.0319461156803,4366.575047955459,4.73021182661001,-0.0507785173690507,-0.2610805678842132,0.0018194971867938133,1944.537812341774,2.047791862330797,-6.702245871310374,-0.38717699936431593
2024-10-07,57535.7421875,60058.38855659781,57147.64274610034,58408.96593064925,137364502,24.803971424883144,4220.992124209661,4.336031752442583,-0.021452162426524146,-0.2703897167955728,0.0018034041037443042,1707.2494163522615,0.76189897581542,-9.483448797406847,-0.5936026585129834
2024-10-14,57438.72265625,59573.269781989016,57341.69778689822,57729.79726430532,104697889,27.4480188084558,4022.050111297774,2.0261981886291522,-0.00168624801838535,-0.2757726132983611,0.0018523050684740219,1293.643718792075,2.8229300449062933,-13.318305116204371,-0.5637980042996457
2024-10-21,54236.90625,58214.92620751342,54139.881372987475,57244.67743738819,130727449,19.785568169481053,4027.349583620591,1.2587225522408518,-0.055743168687989675,-0.21590122713069038,0.0018131258481123575,1373.3692203611986,-7.030530340913835,-14.752247125648143,-1.4233387907082333
2024-10-28,56565.4921875,59379.213068181816,54042.845880681816,54042.845880681816,130875210,23.95163607297313,4158.251344008532,4.547337335929283,0.04293360551884362,-0.3452721361971669,0.0012951880687726508,2946.291558240487,0.8821292794834008,-9.791761963347136,-0.7455144530480381
2024-11-04,55304.1796875,57632.77672697369,54625.00555098685,56856.577713815794,86084137,24.043808236423857,4043.203327206363,6.399643301259385,-0.022298267923119508,-0.2711664836388181,0.0012958035716502574,2791.453189480022,-1.669696965489596,-8.806343462093633,-0.88268774622109
2024-11-11,51908.30078125,55110.121203271025,48415.40577540888,55013.09634199766,215587402,22.642037803423662,4327.760385694839,12.956523383750806,-0.06140365747107435,-0.2497065240589218,0.001384384560745669,2976.778046554643,-2.2488444981175135,0.11356906791692012,-0.5256056614020844
2024-11-18,54333.92578125,55789.29879324777,53072.60250418527,55304.17445591518,134877926,33.60597457930767,4283.084148325132,22.463063468085863,0.04672903877593648,-0.23843205695978742,0.001620347505141228,1583.504181085853,1.697989882588267,-3.4476424664055614,-0.21710351220531696
2024-11-25,52587.48046875,57147.649439287365,52199.38098189576,55692.27636358395,125769782,32.79296437122062,4349.60257923178,29.6014655084437,-0.03214281477711067,-0.12639091724313756,0.0014027065335966173,2001.5450426760199,-5.132120761867114,-0.5837647808074244,-0.6720761935016538
2024-12-02,52490.45703125,52781.53165434381,50452.93466959334,52684.5067799792,120874387,21.002218837560534,4147.502019783648,32.627079770178874,-0.0018449911772756566,-0.13679459475212208,0.0014095334639392786,1651.732475136037,-17.861123481375024,0.13774574523039718,-1.6061910650740043
2024-12-09,54430.94921875,54819.04867842023,51617.22813614082,51908.30273089349,110963118,29.12244229661887,4052.9338720332253,36.414742767100684,0.036968475743023754,-0.15768718355574995,0.0015521730805610856,1084.5813876402208,-9.778903708255982,2.2481005614312934,-0.7972197460518168
2024-12-16,51423.18359375,54916.07908313679,50355.90997199292,54625.00445902123,96348143,30.391585594001896,4103.65739594429,35.92999220867902,-0.05525837171996084,-0.0699401904436755,0.0015896608483474371,1094.1374023672033,-10.56475655691328,2.5857335529682572,-0.8446152805784253
2024-12-23,52102.3515625,52975.57533170391,51617.22724627561,51811.276972765365,46571598,32.11334657458485,3848.530830145253,37.417198263234276,0.013207427492539559,-0.1037463997371122,0.001629061066737458,509.8333414260901,-9.938865185798647,0.11042183772521952,-0.8436819072315365
2024-12-30,53141.42578125,53825.23089240579,51090.010447782624,52066.8748922909,48573286,38.92050631756221,3737.199791593044,34.56351814929324,0.019942942834423993,-0.08885272422618729,0.001699901070604153,88.21170247577538,-4.665168303840396,-4.995788581533013,-0.6186061386741242
2025-01-06,54020.6015625,56365.07613302441,53043.737158114825,53141.423598553345,103207887,37.03115720940385,3695.613709924699,45.848400512150135,0.016544075894181276,-0.013166612703773617,0.0014596066362752471,192.60790480813057,-14.096572653491258,-2.6617762049049176,-1.268061337602357
2025-01-13,52457.6171875,53727.54088105214,51969.18499767225,53336.795129189944,90392193,37.05853889558147,3531.1939954150043,50.069168769055516,-0.028933116807144055,-0.03955614232843596,0.0013164499731777174,837.6633265660344,-9.297994009180904,9.378535238538156,-0.39009254339643257
2025-01-20,52457.6171875,53141.42225325885,51871.4985597067,52359.93074953445,71155922,42.51478711331874,3305.0669652287183,46.01563683250458,0.0,-0.04619099121246051,0.0012899757065565137,531.4115891712536,-5.155608945256951,2.6474717023934815,-0.34585591589334286
2025-01-27,51187.69140625,52457.61504800811,50503.88636838025,52457.61504800811,42186279,31.176550678646038,3169.933350617822,29.827549059284348,-0.02420860590580942,0.015212666258613838,0.0009902011854556866,911.4646756908942,-21.62995870139317,-18.643932231477283,-2.7123697013120975
2025-02-03,52457.6171875,52946.04937732774,49624.71048649907,49917.76980039571,106477524,44.58085911158692,3185.073904638907,28.40699484892272,0.024809202102342498,-0.055724978423132066,0.0008254372726281394,1456.0744118682562,-5.428344328683515,-18.189157788817397,-1.4697660995112574
2025-02-10,54704.40625,55974.32996651786,51676.12661830357,51773.81305803572,125030539,59.28238873225884,3296.386848996445,43.21275049995278,0.04283055889613263,0.0012270384563211056,0.0008966097445390486,923.2038135707162,3.190902094411541,-11.720259260854128,-0.41458739562058844
2025-02-17,56853.5078125,57732.68576836341,54411.346823990556,54802.092582152065,103229672,59.158651494686644,3298.882058534086,68.84930724991051,0.03928571224552857,0.04590258852972939,0.001002279021190247,411.4338430870598,-0.4120378456905982,9.577806384405726,0.37490349265248346
2025-02-24,53239.11328125,56462.766012041284,53239.11328125,55974.33378010321,89892797,59.359226742445,3330.4333058056773,69.69910329562519,-0.06357381752362745,0.04821982503223421,0.0013336052424353785,274.54395113523606,7.239508354969047,23.09820966606504,1.6423656194383853
2025-03-03,52457.6171875,54118.286632914336,52164.55787360335,52652.9900634311,61665843,58.26571292804271,3192.7628511562084,56.22491578278929,-0.014678984032313491,0.0399043792285676,0.0010461621398944112,582.0383105298365,2.802716859891625,4.018048952224611,0.34486510239697965
2025-03-10,53434.484375,54606.72169218464,51285.38262682815,52262.24705781535,83613087,59.937816351267024,3205.620472576237,42.168700272169104,0.01862202745520003,0.01201796770371455,0.0010606466188103725,517.1598131765709,4.969475299398873,-10.679730416985748,-0.17580431419322623
2025-03-17,60272.53125,60272.53125,54118.28575769854,54215.97219408428,168263990,63.20810391093517,3568.863112818613,60.642578689815856,0.12797067202915247,0.010697052324490586,0.0024922517348428654,-3346.494908787589,6.525016454744652,-0.2787230889250907,0.9008026229527548
2025-03-24,58807.2421875,60565.598266196015,58123.437045784885,59784.10667566445,84451498,72.65099362351825,3456.192923577865,76.9721868565938,-0.02431105898675856,0.12212364845946178,0.002611815077375409,-3462.2392175849022,15.83186196200414,21.389118279563974,2.685271538712665
2025-03-31,55127.68359375,58665.288958054814,54734.61633104947,58468.755326704544,88912712,70.91185638881488,3517.836216865132,78.0752991407267,-0.06256982060165583,0.12674570627984727,0.0029691349644499396,-4063.7648926526626,17.349103169449954,27.503100372011644,3.1681960015158173
2025-04-07,54243.28515625,55717.287470278534,51983.148274739586,52376.21555848053,114987340,65.85673319802919,3539.466514732514,58.81326350202725,-0.016042728078643043,0.06417588567819144,0.0030112513627075345,-4058.5699104469068,15.21673880454508,10.094917370804268,2.1689967244656922
2025-04-14,54341.55078125,56110.35351915687,53555.41623106917,55324.21896897604,53003689,64.21167447051975,3441.013592068033,41.81443074306437,0.0018115721552804942,0.07234176350535781,0.0029240473700019405,-4107.598849288793,11.391453895152907,-10.168819010653387,0.9058520952444818
2025-04-21,54734.62109375,55422.48886333034,53751.95285149237,54243.28697262119,49386688,55.90192164065291,3263.9658340450264,37.43787621014069,0.007233328950848161,0.04934413355829581,0.002888618077746895,-4089.871306474354,4.712820047458905,-12.669682970873225,0.2547143083713145
