지점,지점명,일시,기온(°C)
108,서울,2024-12-04 18:52,3.8
108,서울,2024-12-04 18:53,3.8
108,서울,2024-12-04 18:54,3.8
108,서울,2024-12-04 18:55,3.7
108,서울,2024-12-04 18:56,3.7
108,서울,2024-12-04 18:57,3.7
108,서울,2024-12-04 18:58,3.7
108,서울,2024-12-04 18:59,3.7
108,서울,2024-12-04 19:00,3.7
108,서울,2024-12-04 19:01,3.7
108,서울,2024-12-04 19:02,3.7
108,서울,2024-12-04 19:03,3.6
108,서울,2024-12-04 19:04,3.6
108,서울,2024-12-04 19:05,3.6
108,서울,2024-12-04 19:06,3.6
108,서울,2024-12-04 19:07,3.6
108,서울,2024-12-04 19:08,3.6
108,서울,2024-12-04 19:09,3.6
108,서울,2024-12-04 19:10,3.6
108,서울,2024-12-04 19:11,3.6
108,서울,2024-12-04 19:12,3.6
108,서울,2024-12-04 19:13,3.6
108,서울,2024-12-04 19:14,3.5
108,서울,2024-12-04 19:15,3.5
108,서울,2024-12-04 19:16,3.5
108,서울,2024-12-04 19:17,3.5
108,서울,2024-12-04 19:18,3.5
108,서울,2024-12-04 19:19,3.4
108,서울,2024-12-04 19:20,3.4
108,서울,2024-12-04 19:21,3.5
108,서울,2024-12-04 19:22,3.4
108,서울,2024-12-04 19:23,3.4
108,서울,2024-12-04 19:24,3.4
108,서울,2024-12-04 19:25,3.4
108,서울,2024-12-04 19:26,3.4
108,서울,2024-12-04 19:27,3.4
108,서울,2024-12-04 19:28,3.4
108,서울,2024-12-04 19:29,3.4
108,서울,2024-12-04 19:30,3.4
108,서울,2024-12-04 19:31,3.3
108,서울,2024-12-04 19:32,3.3
108,서울,2024-12-04 19:33,3.3
108,서울,2024-12-04 19:34,3.3
108,서울,2024-12-04 19:35,3.3
108,서울,2024-12-04 19:36,3.3
108,서울,2024-12-04 19:37,3.3
108,서울,2024-12-04 19:38,3.3
108,서울,2024-12-04 19:39,3.3
108,서울,2024-12-04 19:40,3.3
108,서울,2024-12-04 19:41,3.3
108,서울,2024-12-04 19:42,3.3
108,서울,2024-12-04 19:43,3.2
108,서울,2024-12-04 19:44,3.3
108,서울,2024-12-04 19:45,3.2
108,서울,2024-12-04 19:46,3.2
108,서울,2024-12-04 19:47,3.2
108,서울,2024-12-04 19:48,3.2
108,서울,2024-12-04 19:49,3.2
108,서울,2024-12-04 19:50,3.2
108,서울,2024-12-04 19:51,3.2
108,서울,2024-12-04 19:52,3.2
108,서울,2024-12-04 19:53,3.2
108,서울,2024-12-04 19:54,3.2
108,서울,2024-12-04 19:55,3.2
108,서울,2024-12-04 19:56,3.2
108,서울,2024-12-04 19:57,3.2
108,서울,2024-12-04 19:58,3.2
108,서울,2024-12-04 19:59,3.2
108,서울,2024-12-04 20:00,3.2
108,서울,2024-12-04 20:01,3.2
108,서울,2024-12-04 20:02,3.2
108,서울,2024-12-04 20:03,3.2
108,서울,2024-12-04 20:04,3.2
108,서울,2024-12-04 20:05,3.2
108,서울,2024-12-04 20:06,3.1
108,서울,2024-12-04 20:07,3.1
108,서울,2024-12-04 20:08,3.1
108,서울,2024-12-04 20:09,3.1
108,서울,2024-12-04 20:10,3.1
108,서울,2024-12-04 20:11,3.1
108,서울,2024-12-04 20:12,3.1
108,서울,2024-12-04 20:13,3.1
108,서울,2024-12-04 20:14,3.1
108,서울,2024-12-04 20:15,3
108,서울,2024-12-04 20:16,3.1
108,서울,2024-12-04 20:17,3.1
108,서울,2024-12-04 20:18,3.1
108,서울,2024-12-04 20:19,3.1
108,서울,2024-12-04 20:20,3.1
108,서울,2024-12-04 20:21,3.1
108,서울,2024-12-04 20:22,3
108,서울,2024-12-04 20:23,3
108,서울,2024-12-04 20:24,3
108,서울,2024-12-04 20:25,3
108,서울,2024-12-04 20:26,3
108,서울,2024-12-04 20:27,3.1
108,서울,2024-12-04 20:28,3
108,서울,2024-12-04 20:29,3
108,서울,2024-12-04 20:30,3
108,서울,2024-12-04 20:31,3
108,서울,2024-12-04 20:32,3
108,서울,2024-12-04 20:33,3
108,서울,2024-12-04 20:34,3
108,서울,2024-12-04 20:35,3
108,서울,2024-12-04 20:36,3
108,서울,2024-12-04 20:37,3
108,서울,2024-12-04 20:38,3
108,서울,2024-12-04 20:39,3
108,서울,2024-12-04 20:40,3
108,서울,2024-12-04 20:41,3
108,서울,2024-12-04 20:42,3
108,서울,2024-12-04 20:43,3
108,서울,2024-12-04 20:44,3
108,서울,2024-12-04 20:45,3
108,서울,2024-12-04 20:46,3
108,서울,2024-12-04 20:47,3
108,서울,2024-12-04 20:48,3
108,서울,2024-12-04 20:49,3
108,서울,2024-12-04 20:50,3
108,서울,2024-12-04 20:51,3
108,서울,2024-12-04 20:52,3
108,서울,2024-12-04 20:53,3
108,서울,2024-12-04 20:54,3
108,서울,2024-12-04 20:55,3
108,서울,2024-12-04 20:56,3
108,서울,2024-12-04 20:57,3
108,서울,2024-12-04 20:58,3
108,서울,2024-12-04 20:59,3
108,서울,2024-12-04 21:00,3
108,서울,2024-12-04 21:01,3
108,서울,2024-12-04 21:02,3
108,서울,2024-12-04 21:03,3
108,서울,2024-12-04 21:04,3
108,서울,2024-12-04 21:05,3
108,서울,2024-12-04 21:06,3
108,서울,2024-12-04 21:07,3
108,서울,2024-12-04 21:08,3
108,서울,2024-12-04 21:09,3
108,서울,2024-12-04 21:10,3
108,서울,2024-12-04 21:11,3
108,서울,2024-12-04 21:12,3
108,서울,2024-12-04 21:13,3
108,서울,2024-12-04 21:14,3
108,서울,2024-12-04 21:15,3
108,서울,2024-12-04 21:16,3
108,서울,2024-12-04 21:17,3
108,서울,2024-12-04 21:18,3
108,서울,2024-12-04 21:19,3
108,서울,2024-12-04 21:20,3
108,서울,2024-12-04 21:21,3
108,서울,2024-12-04 21:22,3
108,서울,2024-12-04 21:23,3
108,서울,2024-12-04 21:24,3
108,서울,2024-12-04 21:25,3
108,서울,2024-12-04 21:26,3
108,서울,2024-12-04 21:27,3
108,서울,2024-12-04 21:28,3
108,서울,2024-12-04 21:29,3
108,서울,2024-12-04 21:30,3
108,서울,2024-12-04 21:31,3
108,서울,2024-12-04 21:32,3
108,서울,2024-12-04 21:33,3
108,서울,2024-12-04 21:34,3
108,서울,2024-12-04 21:35,3
108,서울,2024-12-04 21:36,3
108,서울,2024-12-04 21:37,3
108,서울,2024-12-04 21:38,3
108,서울,2024-12-04 21:39,3
108,서울,2024-12-04 21:40,3
108,서울,2024-12-04 21:41,3
108,서울,2024-12-04 21:42,3
108,서울,2024-12-04 21:43,3
108,서울,2024-12-04 21:44,3
108,서울,2024-12-04 21:45,3
108,서울,2024-12-04 21:46,2.9
108,서울,2024-12-04 21:47,3
108,서울,2024-12-04 21:48,3
108,서울,2024-12-04 21:49,3
108,서울,2024-12-04 21:50,3
108,서울,2024-12-04 21:51,2.9
108,서울,2024-12-04 21:52,2.9
108,서울,2024-12-04 21:53,2.9
108,서울,2024-12-04 21:54,2.9
108,서울,2024-12-04 21:55,2.9
108,서울,2024-12-04 21:56,2.9
108,서울,2024-12-04 21:57,2.9
108,서울,2024-12-04 21:58,2.9
108,서울,2024-12-04 21:59,2.9
108,서울,2024-12-04 22:00,2.9
108,서울,2024-12-04 22:01,2.9
108,서울,2024-12-04 22:02,2.9
108,서울,2024-12-04 22:03,2.9
108,서울,2024-12-04 22:04,2.9
108,서울,2024-12-04 22:05,2.9
108,서울,2024-12-04 22:06,2.9
108,서울,2024-12-04 22:07,2.9
108,서울,2024-12-04 22:08,2.9
108,서울,2024-12-04 22:09,2.8
108,서울,2024-12-04 22:10,2.8
108,서울,2024-12-04 22:11,2.8
108,서울,2024-12-04 22:12,2.7
108,서울,2024-12-04 22:13,2.7
108,서울,2024-12-04 22:14,2.7
108,서울,2024-12-04 22:15,2.7
108,서울,2024-12-04 22:16,2.7
108,서울,2024-12-04 22:17,2.6
108,서울,2024-12-04 22:18,2.6
108,서울,2024-12-04 22:19,2.6
108,서울,2024-12-04 22:20,2.6
108,서울,2024-12-04 22:21,2.6
108,서울,2024-12-04 22:22,2.6
108,서울,2024-12-04 22:23,2.6
108,서울,2024-12-04 22:24,2.6
108,서울,2024-12-04 22:25,2.6
108,서울,2024-12-04 22:26,2.6
108,서울,2024-12-04 22:27,2.5
108,서울,2024-12-04 22:28,2.5
108,서울,2024-12-04 22:29,2.5
108,서울,2024-12-04 22:30,2.5
108,서울,2024-12-04 22:31,2.5
108,서울,2024-12-04 22:32,2.5
108,서울,2024-12-04 22:33,2.5
108,서울,2024-12-04 22:34,2.5
108,서울,2024-12-04 22:35,2.5
108,서울,2024-12-04 22:36,2.5
108,서울,2024-12-04 22:37,2.5
108,서울,2024-12-04 22:38,2.5
108,서울,2024-12-04 22:39,2.5
108,서울,2024-12-04 22:40,2.5
108,서울,2024-12-04 22:41,2.5
108,서울,2024-12-04 22:42,2.5
108,서울,2024-12-04 22:43,2.5
108,서울,2024-12-04 22:44,2.5
108,서울,2024-12-04 22:45,2.5
108,서울,2024-12-04 22:46,2.4
108,서울,2024-12-04 22:47,2.4
108,서울,2024-12-04 22:48,2.4
108,서울,2024-12-04 22:49,2.4
108,서울,2024-12-04 22:50,2.4
108,서울,2024-12-04 22:51,2.5
108,서울,2024-12-04 22:52,2.5
108,서울,2024-12-04 22:53,2.5
108,서울,2024-12-04 22:54,2.5
108,서울,2024-12-04 22:55,2.5
108,서울,2024-12-04 22:56,2.5
108,서울,2024-12-04 22:57,2.5
108,서울,2024-12-04 22:58,2.5
108,서울,2024-12-04 22:59,2.5
108,서울,2024-12-04 23:00,2.5
108,서울,2024-12-04 23:01,2.4
108,서울,2024-12-04 23:02,2.4
108,서울,2024-12-04 23:03,2.4
108,서울,2024-12-04 23:04,2.4
108,서울,2024-12-04 23:05,2.4
108,서울,2024-12-04 23:06,2.4
108,서울,2024-12-04 23:07,2.4
108,서울,2024-12-04 23:08,2.4
108,서울,2024-12-04 23:09,2.4
108,서울,2024-12-04 23:10,2.4
108,서울,2024-12-04 23:11,2.4
108,서울,2024-12-04 23:12,2.5
108,서울,2024-12-04 23:13,2.4
108,서울,2024-12-04 23:14,2.4
108,서울,2024-12-04 23:15,2.4
108,서울,2024-12-04 23:16,2.4
108,서울,2024-12-04 23:17,2.4
108,서울,2024-12-04 23:18,2.4
108,서울,2024-12-04 23:19,2.4
108,서울,2024-12-04 23:20,2.4
108,서울,2024-12-04 23:21,2.4
108,서울,2024-12-04 23:22,2.4
108,서울,2024-12-04 23:23,2.4
108,서울,2024-12-04 23:24,2.4
108,서울,2024-12-04 23:25,2.4
108,서울,2024-12-04 23:26,2.4
108,서울,2024-12-04 23:27,2.4
108,서울,2024-12-04 23:28,2.4
108,서울,2024-12-04 23:29,2.4
108,서울,2024-12-04 23:30,2.4
108,서울,2024-12-04 23:31,2.4
108,서울,2024-12-04 23:32,2.4
108,서울,2024-12-04 23:33,2.4
108,서울,2024-12-04 23:34,2.4
108,서울,2024-12-04 23:35,2.4
108,서울,2024-12-04 23:36,2.3
108,서울,2024-12-04 23:37,2.3
108,서울,2024-12-04 23:38,2.3
108,서울,2024-12-04 23:39,2.3
108,서울,2024-12-04 23:40,2.4
108,서울,2024-12-04 23:41,2.4
108,서울,2024-12-04 23:42,2.4
108,서울,2024-12-04 23:43,2.4
108,서울,2024-12-04 23:44,2.4
108,서울,2024-12-04 23:45,2.4
108,서울,2024-12-04 23:46,2.4
108,서울,2024-12-04 23:47,2.4
108,서울,2024-12-04 23:48,2.5
108,서울,2024-12-04 23:49,2.5
108,서울,2024-12-04 23:50,2.5
108,서울,2024-12-04 23:51,2.4
108,서울,2024-12-04 23:52,2.4
108,서울,2024-12-04 23:53,2.4
108,서울,2024-12-04 23:54,2.4
108,서울,2024-12-04 23:55,2.4
108,서울,2024-12-04 23:56,2.4
108,서울,2024-12-04 23:57,2.4
108,서울,2024-12-04 23:58,2.4
108,서울,2024-12-04 23:59,2.4
108,서울,2024-12-05 00:00,2.4
